
"QS702EW - Distance travelled to work"
"ONS Crown Copyright Reserved [from Nomis on 23 April 2019]"
"Analysis   :","standard"
"Population :","All usual residents aged 16 to 74 in employment the week before the census"
"Units      :","Persons"
"Date       :","2011"
"Rural Urban:","Total"

"All categories: Distance travelled to work","postcode sector","mnemonic"
5206,"B67  5","B67  5"
4089,"B67  6","B67  6"
3716,"B67  7","B67  7"
4264,"B68  0","B68  0"
4165,"B68  8","B68  8"
4780,"B68  9","B68  9"
6477,"B69  1","B69  1"
2319,"B69  2","B69  2"
1647,"B69  3","B69  3"
2346,"B69  4","B69  4"
918,"B7   4","B7   4"
1396,"B7   5","B7   5"
2870,"B70  0","B70  0"
2658,"B70  6","B70  6"
1102,"B70  7","B70  7"
1375,"B70  8","B70  8"
2669,"B70  9","B70  9"
3400,"B71  1","B71  1"
3947,"B71  2","B71  2"
3977,"B71  3","B71  3"
1570,"B71  4","B71  4"
4836,"B72  1","B72  1"
6810,"B73  5","B73  5"
4770,"B73  6","B73  6"
4832,"B74  2","B74  2"
5423,"B74  3","B74  3"
5112,"B74  4","B74  4"
4012,"B75  5","B75  5"
4039,"B75  6","B75  6"
4495,"B75  7","B75  7"
231,"B76  0","B76  0"
5951,"B76  1","B76  1"
3380,"B76  2","B76  2"
1619,"B76  9","B76  9"
5734,"B77  1","B77  1"
7099,"B77  2","B77  2"
4287,"B77  3","B77  3"
7008,"B77  4","B77  4"
4944,"B77  5","B77  5"
5172,"B78  1","B78  1"
2255,"B78  2","B78  2"
4928,"B78  3","B78  3"
1599,"B79  0","B79  0"
3045,"B79  7","B79  7"
4615,"B79  8","B79  8"
1114,"B79  9","B79  9"
2333,"B8   1","B8   1"
4407,"B8   2","B8   2"
3775,"B8   3","B8   3"
3433,"B80  7","B80  7"
1394,"B9   4","B9   4"
5303,"B9   5","B9   5"
5700,"B90  1","B90  1"
6410,"B90  2","B90  2"
4874,"B90  3","B90  3"
6008,"B90  4","B90  4"
5131,"B91  1","B91  1"
5507,"B91  2","B91  2"
5435,"B91  3","B91  3"
2032,"B92  0","B92  0"
6107,"B92  7","B92  7"
5715,"B92  8","B92  8"
4001,"B92  9","B92  9"
1659,"B93  0","B93  0"
3716,"B93  8","B93  8"
4046,"B93  9","B93  9"
1931,"B94  5","B94  5"
1834,"B94  6","B94  6"
1881,"B95  5","B95  5"
793,"B95  6","B95  6"
2644,"B96  6","B96  6"
3036,"B97  4","B97  4"
8995,"B97  5","B97  5"
5013,"B97  6","B97  6"
7723,"B98  0","B98  0"
9678,"B98  7","B98  7"
4477,"B98  8","B98  8"
3267,"B98  9","B98  9"
868,"BA1  1","BA1  1"
3434,"BA1  2","BA1  2"
3820,"BA1  3","BA1  3"
2490,"BA1  4","BA1  4"
2336,"BA1  5","BA1  5"
4363,"BA1  6","BA1  6"
2664,"BA1  7","BA1  7"
460,"BA1  8","BA1  8"
143,"BA1  9","BA1  9"
1584,"BA10 0","BA10 0"
2556,"BA11 1","BA11 1"
5625,"BA11 2","BA11 2"
2419,"BA11 3","BA11 3"
3028,"BA11 4","BA11 4"
1799,"BA11 5","BA11 5"
917,"BA11 6","BA11 6"
2758,"BA12 0","BA12 0"
1919,"BA12 6","BA12 6"
1579,"BA12 7","BA12 7"
4570,"BA12 8","BA12 8"
3106,"BA12 9","BA12 9"
685,"BA13 2","BA13 2"
6369,"BA13 3","BA13 3"
2958,"BA13 4","BA13 4"
6509,"BA14 0","BA14 0"
2845,"BA14 6","BA14 6"
7383,"BA14 7","BA14 7"
3073,"BA14 8","BA14 8"
4235,"BA14 9","BA14 9"
4278,"BA15 1","BA15 1"
1854,"BA15 2","BA15 2"
4747,"BA16 0","BA16 0"
1317,"BA16 9","BA16 9"
2250,"BA2  0","BA2  0"
5903,"BA2  1","BA2  1"
5197,"BA2  2","BA2  2"
4054,"BA2  3","BA2  3"
3046,"BA2  4","BA2  4"
3208,"BA2  5","BA2  5"
2587,"BA2  6","BA2  6"
2544,"BA2  7","BA2  7"
4026,"BA2  8","BA2  8"
891,"BA2  9","BA2  9"
1135,"BA20 1","BA20 1"
4484,"BA20 2","BA20 2"
7682,"BA21 3","BA21 3"
4389,"BA21 4","BA21 4"
4776,"BA21 5","BA21 5"
1817,"BA22 7","BA22 7"
4999,"BA22 8","BA22 8"
2647,"BA22 9","BA22 9"
4898,"BA3  2","BA3  2"
5365,"BA3  3","BA3  3"
3768,"BA3  4","BA3  4"
3437,"BA3  5","BA3  5"
2791,"BA4  4","BA4  4"
4389,"BA4  5","BA4  5"
2182,"BA4  6","BA4  6"
2824,"BA5  1","BA5  1"
3271,"BA5  2","BA5  2"
2061,"BA5  3","BA5  3"
3118,"BA6  8","BA6  8"
3186,"BA6  9","BA6  9"
1638,"BA7  7","BA7  7"
2050,"BA8  0","BA8  0"
735,"BA9  8","BA9  8"
2888,"BA9  9","BA9  9"
3768,"BB1  1","BB1  1"
3563,"BB1  2","BB1  2"
946,"BB1  3","BB1  3"
3152,"BB1  4","BB1  4"
2478,"BB1  5","BB1  5"
977,"BB1  6","BB1  6"
1469,"BB1  7","BB1  7"
3800,"BB1  8","BB1  8"
4345,"BB1  9","BB1  9"
2962,"BB10 1","BB10 1"
5019,"BB10 2","BB10 2"
3545,"BB10 3","BB10 3"
4527,"BB10 4","BB10 4"
2304,"BB11 2","BB11 2"
1569,"BB11 3","BB11 3"
2422,"BB11 4","BB11 4"
2871,"BB11 5","BB11 5"
3526,"BB12 0","BB12 0"
4226,"BB12 6","BB12 6"
3400,"BB12 7","BB12 7"
3773,"BB12 8","BB12 8"
1546,"BB12 9","BB12 9"
3968,"BB18 5","BB18 5"
4706,"BB18 6","BB18 6"
1925,"BB2  1","BB2  1"
1801,"BB2  2","BB2  2"
3964,"BB2  3","BB2  3"
7129,"BB2  4","BB2  4"
3477,"BB2  5","BB2  5"
3880,"BB2  6","BB2  6"
3571,"BB2  7","BB2  7"
4553,"BB3  0","BB3  0"
2993,"BB3  1","BB3  1"
4817,"BB3  2","BB3  2"
4252,"BB3  3","BB3  3"
3704,"BB4  4","BB4  4"
2549,"BB4  5","BB4  5"
3735,"BB4  6","BB4  6"
2751,"BB4  7","BB4  7"
4578,"BB4  8","BB4  8"
2745,"BB4  9","BB4  9"
3056,"BB5  0","BB5  0"
1614,"BB5  1","BB5  1"
3683,"BB5  2","BB5  2"
3784,"BB5  3","BB5  3"
4002,"BB5  4","BB5  4"
5497,"BB5  5","BB5  5"
5039,"BB5  6","BB5  6"
5053,"BB6  7","BB6  7"
1970,"BB6  8","BB6  8"
3814,"BB7  1","BB7  1"
3447,"BB7  2","BB7  2"
1567,"BB7  3","BB7  3"
2675,"BB7  4","BB7  4"
4203,"BB7  9","BB7  9"
2680,"BB8  0","BB8  0"
2454,"BB8  7","BB8  7"
2702,"BB8  8","BB8  8"
3239,"BB8  9","BB8  9"
4947,"BB9  0","BB9  0"
2220,"BB9  5","BB9  5"
2423,"BB9  6","BB9  6"
2101,"BB9  7","BB9  7"
3469,"BB9  8","BB9  8"
2174,"BB9  9","BB9  9"
186,"BD1  1","BD1  1"
186,"BD1  2","BD1  2"
487,"BD1  3","BD1  3"
408,"BD1  4","BD1  4"
432,"BD1  5","BD1  5"
4221,"BD10 0","BD10 0"
5495,"BD10 8","BD10 8"
3113,"BD10 9","BD10 9"
2812,"BD11 1","BD11 1"
2927,"BD11 2","BD11 2"
2647,"BD12 0","BD12 0"
1025,"BD12 7","BD12 7"
2143,"BD12 8","BD12 8"
2219,"BD12 9","BD12 9"
2236,"BD13 1","BD13 1"
3946,"BD13 2","BD13 2"
3518,"BD13 3","BD13 3"
1762,"BD13 4","BD13 4"
1472,"BD13 5","BD13 5"
4108,"BD14 6","BD14 6"
2160,"BD15 0","BD15 0"
3034,"BD15 7","BD15 7"
1570,"BD15 9","BD15 9"
4691,"BD16 1","BD16 1"
1771,"BD16 2","BD16 2"
3056,"BD16 3","BD16 3"
3726,"BD16 4","BD16 4"
4236,"BD17 5","BD17 5"
3019,"BD17 6","BD17 6"
1988,"BD17 7","BD17 7"
3594,"BD18 1","BD18 1"
2805,"BD18 2","BD18 2"
2611,"BD18 3","BD18 3"
3844,"BD18 4","BD18 4"
3055,"BD19 3","BD19 3"
4938,"BD19 4","BD19 4"
1360,"BD19 5","BD19 5"
1943,"BD19 6","BD19 6"
3751,"BD2  1","BD2  1"
2402,"BD2  2","BD2  2"
3547,"BD2  3","BD2  3"
3260,"BD2  4","BD2  4"
3184,"BD20 0","BD20 0"
3675,"BD20 5","BD20 5"
3480,"BD20 6","BD20 6"
2488,"BD20 7","BD20 7"
2806,"BD20 8","BD20 8"
1995,"BD20 9","BD20 9"
2278,"BD21 1","BD21 1"
2360,"BD21 2","BD21 2"
1078,"BD21 3","BD21 3"
3190,"BD21 4","BD21 4"
1145,"BD21 5","BD21 5"
2509,"BD22 0","BD22 0"
3276,"BD22 6","BD22 6"
4618,"BD22 7","BD22 7"
2156,"BD22 8","BD22 8"
2404,"BD22 9","BD22 9"
2929,"BD23 1","BD23 1"
4209,"BD23 2","BD23 2"
2034,"BD23 3","BD23 3"
1876,"BD23 4","BD23 4"
1568,"BD23 5","BD23 5"
1927,"BD23 6","BD23 6"
912,"BD24 0","BD24 0"
1503,"BD24 9","BD24 9"
2897,"BD3  0","BD3  0"
2344,"BD3  7","BD3  7"
2549,"BD3  8","BD3  8"
1981,"BD3  9","BD3  9"
2594,"BD4  0","BD4  0"
3265,"BD4  6","BD4  6"
1738,"BD4  7","BD4  7"
2733,"BD4  8","BD4  8"
1983,"BD4  9","BD4  9"
2050,"BD5  0","BD5  0"
1873,"BD5  7","BD5  7"
2714,"BD5  8","BD5  8"
3222,"BD5  9","BD5  9"
4406,"BD6  1","BD6  1"
3296,"BD6  2","BD6  2"
6046,"BD6  3","BD6  3"
1679,"BD7  1","BD7  1"
3690,"BD7  2","BD7  2"
2622,"BD7  3","BD7  3"
3761,"BD7  4","BD7  4"
2954,"BD8  0","BD8  0"
1840,"BD8  7","BD8  7"
1688,"BD8  8","BD8  8"
2982,"BD8  9","BD8  9"
3150,"BD9  4","BD9  4"
3463,"BD9  5","BD9  5"
2895,"BD9  6","BD9  6"
1531,"BH1  1","BH1  1"
575,"BH1  2","BH1  2"
3254,"BH1  3","BH1  3"
4535,"BH1  4","BH1  4"
1843,"BH10 4","BH10 4"
3312,"BH10 5","BH10 5"
2433,"BH10 6","BH10 6"
1592,"BH10 7","BH10 7"
4339,"BH11 8","BH11 8"
4649,"BH11 9","BH11 9"
3374,"BH12 1","BH12 1"
4203,"BH12 2","BH12 2"
3812,"BH12 3","BH12 3"
3886,"BH12 4","BH12 4"
1841,"BH12 5","BH12 5"
1691,"BH13 6","BH13 6"
1483,"BH13 7","BH13 7"
3515,"BH14 0","BH14 0"
4330,"BH14 8","BH14 8"
3772,"BH14 9","BH14 9"
2988,"BH15 1","BH15 1"
3019,"BH15 2","BH15 2"
5591,"BH15 3","BH15 3"
4748,"BH15 4","BH15 4"
5134,"BH16 5","BH16 5"
2371,"BH16 6","BH16 6"
4562,"BH17 7","BH17 7"
3912,"BH17 8","BH17 8"
3544,"BH17 9","BH17 9"
1991,"BH18 8","BH18 8"
3084,"BH18 9","BH18 9"
1655,"BH19 1","BH19 1"
2540,"BH19 2","BH19 2"
863,"BH19 3","BH19 3"
2666,"BH2  5","BH2  5"
2079,"BH2  6","BH2  6"
2538,"BH20 4","BH20 4"
1880,"BH20 5","BH20 5"
2975,"BH20 6","BH20 6"
2328,"BH20 7","BH20 7"
4854,"BH21 1","BH21 1"
4351,"BH21 2","BH21 2"
5304,"BH21 3","BH21 3"
1193,"BH21 4","BH21 4"
1247,"BH21 5","BH21 5"
677,"BH21 6","BH21 6"
1942,"BH21 7","BH21 7"
280,"BH21 8","BH21 8"
3011,"BH22 0","BH22 0"
4621,"BH22 8","BH22 8"
3365,"BH22 9","BH22 9"
2617,"BH23 1","BH23 1"
5453,"BH23 2","BH23 2"
3841,"BH23 3","BH23 3"
3655,"BH23 4","BH23 4"
2349,"BH23 5","BH23 5"
271,"BH23 6","BH23 6"
2223,"BH23 7","BH23 7"
2263,"BH23 8","BH23 8"
4944,"BH24 1","BH24 1"
2792,"BH24 2","BH24 2"
2494,"BH24 3","BH24 3"
615,"BH24 4","BH24 4"
5561,"BH25 5","BH25 5"
2427,"BH25 6","BH25 6"
2397,"BH25 7","BH25 7"
2755,"BH3  7","BH3  7"
4943,"BH31 6","BH31 6"
1380,"BH31 7","BH31 7"
2761,"BH4  8","BH4  8"
2062,"BH4  9","BH4  9"
3322,"BH5  1","BH5  1"
2385,"BH5  2","BH5  2"
4135,"BH6  3","BH6  3"
1412,"BH6  4","BH6  4"
4724,"BH6  5","BH6  5"
4134,"BH7  6","BH7  6"
1925,"BH7  7","BH7  7"
3268,"BH8  0","BH8  0"
6327,"BH8  8","BH8  8"
3962,"BH8  9","BH8  9"
6126,"BH9  1","BH9  1"
4197,"BH9  2","BH9  2"
5107,"BH9  3","BH9  3"
2978,"BL0  0","BL0  0"
6390,"BL0  9","BL0  9"
226,"BL1  1","BL1  1"
1425,"BL1  2","BL1  2"
3756,"BL1  3","BL1  3"
3880,"BL1  4","BL1  4"
5489,"BL1  5","BL1  5"
4178,"BL1  6","BL1  6"
4330,"BL1  7","BL1  7"
4502,"BL1  8","BL1  8"
1630,"BL2  1","BL2  1"
3410,"BL2  2","BL2  2"
4037,"BL2  3","BL2  3"
2339,"BL2  4","BL2  4"
3478,"BL2  5","BL2  5"
4996,"BL2  6","BL2  6"
5983,"BL3  1","BL3  1"
3554,"BL3  2","BL3  2"
5742,"BL3  3","BL3  3"
5738,"BL3  4","BL3  4"
2671,"BL3  5","BL3  5"
1793,"BL3  6","BL3  6"
4475,"BL4  0","BL4  0"
2870,"BL4  7","BL4  7"
3618,"BL4  8","BL4  8"
3298,"BL4  9","BL4  9"
1184,"BL5  1","BL5  1"
6422,"BL5  2","BL5  2"
6446,"BL5  3","BL5  3"
3114,"BL6  4","BL6  4"
5136,"BL6  5","BL6  5"
3495,"BL6  6","BL6  6"
3088,"BL6  7","BL6  7"
1698,"BL7  0","BL7  0"
398,"BL7  8","BL7  8"
5691,"BL7  9","BL7  9"
6475,"BL8  1","BL8  1"
4847,"BL8  2","BL8  2"
4389,"BL8  3","BL8  3"
2131,"BL8  4","BL8  4"
1048,"BL9  0","BL9  0"
2914,"BL9  5","BL9  5"
3955,"BL9  6","BL9  6"
4275,"BL9  7","BL9  7"
4614,"BL9  8","BL9  8"
4866,"BL9  9","BL9  9"
1132,"BN1  1","BN1  1"
3241,"BN1  2","BN1  2"
6800,"BN1  3","BN1  3"
4862,"BN1  4","BN1  4"
5562,"BN1  5","BN1  5"
9329,"BN1  6","BN1  6"
3788,"BN1  7","BN1  7"
7108,"BN1  8","BN1  8"
2638,"BN1  9","BN1  9"
4597,"BN10 7","BN10 7"
4220,"BN10 8","BN10 8"
2306,"BN11 1","BN11 1"
4534,"BN11 2","BN11 2"
2293,"BN11 3","BN11 3"
4161,"BN11 4","BN11 4"
3174,"BN11 5","BN11 5"
3328,"BN12 4","BN12 4"
1511,"BN12 5","BN12 5"
3528,"BN12 6","BN12 6"
4117,"BN13 1","BN13 1"
4874,"BN13 2","BN13 2"
4270,"BN13 3","BN13 3"
2490,"BN14 0","BN14 0"
5475,"BN14 7","BN14 7"
3411,"BN14 8","BN14 8"
3920,"BN14 9","BN14 9"
4083,"BN15 0","BN15 0"
3509,"BN15 8","BN15 8"
5207,"BN15 9","BN15 9"
2757,"BN16 1","BN16 1"
2447,"BN16 2","BN16 2"
3357,"BN16 3","BN16 3"
3093,"BN16 4","BN16 4"
3017,"BN17 5","BN17 5"
6558,"BN17 6","BN17 6"
3804,"BN17 7","BN17 7"
4007,"BN18 0","BN18 0"
2400,"BN18 9","BN18 9"
3208,"BN2  0","BN2  0"
5951,"BN2  1","BN2  1"
6444,"BN2  3","BN2  3"
6660,"BN2  4","BN2  4"
5419,"BN2  5","BN2  5"
4532,"BN2  6","BN2  6"
1970,"BN2  7","BN2  7"
4014,"BN2  8","BN2  8"
5957,"BN2  9","BN2  9"
623,"BN20 0","BN20 0"
2004,"BN20 7","BN20 7"
3792,"BN20 8","BN20 8"
2262,"BN20 9","BN20 9"
3084,"BN21 1","BN21 1"
4117,"BN21 2","BN21 2"
2595,"BN21 3","BN21 3"
1981,"BN21 4","BN21 4"
4037,"BN22 0","BN22 0"
2123,"BN22 7","BN22 7"
5207,"BN22 8","BN22 8"
3328,"BN22 9","BN22 9"
3272,"BN23 5","BN23 5"
2778,"BN23 6","BN23 6"
2834,"BN23 7","BN23 7"
3781,"BN23 8","BN23 8"
3017,"BN24 5","BN24 5"
1208,"BN24 6","BN24 6"
2061,"BN25 1","BN25 1"
3064,"BN25 2","BN25 2"
3789,"BN25 3","BN25 3"
1097,"BN25 4","BN25 4"
2677,"BN26 5","BN26 5"
2316,"BN26 6","BN26 6"
3006,"BN27 1","BN27 1"
2056,"BN27 2","BN27 2"
4713,"BN27 3","BN27 3"
2173,"BN27 4","BN27 4"
6646,"BN3  1","BN3  1"
4340,"BN3  2","BN3  2"
7873,"BN3  3","BN3  3"
3917,"BN3  4","BN3  4"
6004,"BN3  5","BN3  5"
5755,"BN3  6","BN3  6"
4868,"BN3  7","BN3  7"
3501,"BN3  8","BN3  8"
3213,"BN41 1","BN41 1"
7190,"BN41 2","BN41 2"
4797,"BN42 4","BN42 4"
5891,"BN43 5","BN43 5"
5274,"BN43 6","BN43 6"
4899,"BN44 3","BN44 3"
354,"BN45 7","BN45 7"
3309,"BN5  9","BN5  9"
4058,"BN6  8","BN6  8"
4270,"BN6  9","BN6  9"
4068,"BN7  1","BN7  1"
4233,"BN7  2","BN7  2"
2111,"BN7  3","BN7  3"
2971,"BN8  4","BN8  4"
2865,"BN8  5","BN8  5"
2209,"BN8  6","BN8  6"
1949,"BN9  0","BN9  0"
4542,"BN9  9","BN9  9"
286,"BR1  1","BR1  1"
5555,"BR1  2","BR1  2"
6790,"BR1  3","BR1  3"
6430,"BR1  4","BR1  4"
7348,"BR1  5","BR1  5"
6168,"BR2  0","BR2  0"
1116,"BR2  6","BR2  6"
4471,"BR2  7","BR2  7"
4911,"BR2  8","BR2  8"
5777,"BR2  9","BR2  9"
4934,"BR3  1","BR3  1"
6405,"BR3  3","BR3  3"
7039,"BR3  4","BR3  4"
3932,"BR3  5","BR3  5"
2615,"BR3  6","BR3  6"
4441,"BR4  0","BR4  0"
4809,"BR4  9","BR4  9"
5615,"BR5  1","BR5  1"
5610,"BR5  2","BR5  2"
4399,"BR5  3","BR5  3"
4361,"BR5  4","BR5  4"
4720,"BR6  0","BR6  0"
3294,"BR6  6","BR6  6"
3656,"BR6  7","BR6  7"
3700,"BR6  8","BR6  8"
7058,"BR6  9","BR6  9"
3232,"BR7  5","BR7  5"
5037,"BR7  6","BR7  6"
7024,"BR8  7","BR8  7"
3512,"BR8  8","BR8  8"
565,"BS1  1","BS1  1"
200,"BS1  2","BS1  2"
856,"BS1  3","BS1  3"
300,"BS1  4","BS1  4"
1503,"BS1  5","BS1  5"
2373,"BS1  6","BS1  6"
3943,"BS10 5","BS10 5"
4819,"BS10 6","BS10 6"
3511,"BS10 7","BS10 7"
3983,"BS11 0","BS11 0"
3956,"BS11 9","BS11 9"
2489,"BS13 0","BS13 0"
4139,"BS13 7","BS13 7"
3041,"BS13 8","BS13 8"
2337,"BS13 9","BS13 9"
4652,"BS14 0","BS14 0"
3582,"BS14 8","BS14 8"
5424,"BS14 9","BS14 9"
6202,"BS15 1","BS15 1"
4388,"BS15 3","BS15 3"
5398,"BS15 4","BS15 4"
3765,"BS15 8","BS15 8"
4270,"BS15 9","BS15 9"
5382,"BS16 1","BS16 1"
4137,"BS16 2","BS16 2"
3388,"BS16 3","BS16 3"
4181,"BS16 4","BS16 4"
4943,"BS16 5","BS16 5"
5162,"BS16 6","BS16 6"
4560,"BS16 7","BS16 7"
5157,"BS16 9","BS16 9"
1736,"BS2  0","BS2  0"
2538,"BS2  8","BS2  8"
3031,"BS2  9","BS2  9"
2352,"BS20 0","BS20 0"
3832,"BS20 6","BS20 6"
6265,"BS20 7","BS20 7"
2837,"BS20 8","BS20 8"
2822,"BS21 5","BS21 5"
4414,"BS21 6","BS21 6"
4510,"BS21 7","BS21 7"
3446,"BS22 6","BS22 6"
5559,"BS22 7","BS22 7"
5018,"BS22 8","BS22 8"
4212,"BS22 9","BS22 9"
2042,"BS23 1","BS23 1"
4289,"BS23 2","BS23 2"
5149,"BS23 3","BS23 3"
3185,"BS23 4","BS23 4"
1005,"BS24 0","BS24 0"
194,"BS24 6","BS24 6"
4408,"BS24 7","BS24 7"
926,"BS24 8","BS24 8"
2473,"BS24 9","BS24 9"
2036,"BS25 1","BS25 1"
715,"BS25 5","BS25 5"
2627,"BS26 2","BS26 2"
3385,"BS27 3","BS27 3"
1574,"BS28 4","BS28 4"
1385,"BS29 6","BS29 6"
5372,"BS3  1","BS3  1"
3056,"BS3  2","BS3  2"
3995,"BS3  3","BS3  3"
4892,"BS3  4","BS3  4"
4025,"BS3  5","BS3  5"
2684,"BS30 5","BS30 5"
1781,"BS30 6","BS30 6"
2129,"BS30 7","BS30 7"
5535,"BS30 8","BS30 8"
4119,"BS30 9","BS30 9"
3408,"BS31 1","BS31 1"
4073,"BS31 2","BS31 2"
1930,"BS31 3","BS31 3"
4536,"BS32 0","BS32 0"
2147,"BS32 4","BS32 4"
4982,"BS32 8","BS32 8"
2931,"BS32 9","BS32 9"
4321,"BS34 5","BS34 5"
3165,"BS34 6","BS34 6"
3486,"BS34 7","BS34 7"
4612,"BS34 8","BS34 8"
3261,"BS35 1","BS35 1"
3131,"BS35 2","BS35 2"
1452,"BS35 3","BS35 3"
2566,"BS35 4","BS35 4"
354,"BS35 5","BS35 5"
2882,"BS36 1","BS36 1"
4439,"BS36 2","BS36 2"
4087,"BS37 4","BS37 4"
